ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Prototucanoan-55-green-1,,Prototucanoan,55-green,*tjɨ̃pʔe,ts.ɨ̃.pʔ.e,ts ɨ̃ pˀ e,,Chacon2014,,,^ ts . ɨ̃ . pʔ . e $,default
Barasano-26-cold-1,,Barasano,26-cold,ɨca,ɨ.ts.a,ɨ ts a,,Chacon2014,,,^ ɨ . ts . a $,default
Desano-26-cold-1,,Desano,26-cold,jɨsa,j.ɨ.s.a,j ɨ s a,,Chacon2014,,,^ j . ɨ . s . a $,default
Koreguahe-26-cold-1,,Koreguahe,26-cold,sɨsɨ,s.ɨ.s.ɨ,s ɨ s ɨ,,Chacon2014,,,^ s . ɨ . s . ɨ $,default
Kubeo-26-cold-1,,Kubeo,26-cold,hɨhɨ,h.ɨ.h.ɨ,h ɨ h ɨ,,Chacon2014,,,^ h . ɨ . h . ɨ $,default
Kueretu-26-cold-1,,Kueretu,26-cold,jɨsɨa,j.ɨ.s.ɨ.a,j ɨ s ɨ a,,Chacon2014,,,^ j . ɨ . s . ɨ . a $,default
Maihiki-26-cold-1,,Maihiki,26-cold,sɨsɨ,s.ɨ.s.ɨ,s ɨ s ɨ,,Chacon2014,,,^ s . ɨ . s . ɨ $,default
Sekoya-26-cold-1,,Sekoya,26-cold,sɨsɨ,s.ɨ.s.ɨ,s ɨ s ɨ,,Chacon2014,,,^ s . ɨ . s . ɨ $,default
Siona-26-cold-1,,Siona,26-cold,sɨsɨ,s.ɨ.s.ɨ,s ɨ s ɨ,,Chacon2014,,,^ s . ɨ . s . ɨ $,default
Tanimuka-26-cold-1,,Tanimuka,26-cold,hiʔhia,h.i.ʔh.i.a,h i ˀh i a,,Chacon2014,,,^ h . i . ʔh . i . a $,default
Tukano-26-cold-1,,Tukano,26-cold,jɨsɨa,j.ɨ.s.ɨ.a,j ɨ s ɨ a,,Chacon2014,,,^ j . ɨ . s . ɨ . a $,default
Tuyuka-26-cold-1,,Tuyuka,26-cold,jɨsɨa,j.ɨ.s.ɨ.a,j ɨ s ɨ a,,Chacon2014,,,^ j . ɨ . s . ɨ . a $,default
Wanano-26-cold-1,,Wanano,26-cold,jɨsɨ,j.ɨ.s.ɨ,j ɨ s ɨ,,Chacon2014,,,^ j . ɨ . s . ɨ $,default
Yupua-26-cold-1,,Yupua,26-cold,tsesɨ,ts.e.s.ɨ,ts e s ɨ,,Chacon2014,,,^ ts . e . s . ɨ $,default
Prototucanoan-26-cold-1,,Prototucanoan,26-cold,*tjɨsi,ts.ɨ.s.i,ts ɨ s i,,Chacon2014,,,^ ts . ɨ . s . i $,default
Barasano-130-tree-1,,Barasano,130-tree,jukɨ,j.u.k.ɨ,j u k ɨ,,Chacon2014,,,^ j . u . k . ɨ $,default
Desano-130-tree-1,,Desano,130-tree,jukɨ,j.u.k.ɨ,j u k ɨ,,Chacon2014,,,^ j . u . k . ɨ $,default
Karapan-130-tree-1,,Karapan,130-tree,jukɨ,j.u.k.ɨ,j u k ɨ,,Chacon2014,,,^ j . u . k . ɨ $,default
Koreguahe-130-tree-1,,Koreguahe,130-tree,sũkij̃ɨ,s.ũ.k.i.j̃.ɨ,s ũ k i j̃ ɨ,,Chacon2014,,,^ s . ũ . k . i . j̃ . ɨ $,default
Kubeo-130-tree-1,,Kubeo,130-tree,hokɨ,h.o.k.ɨ,h o k ɨ,,Chacon2014,,,^ h . o . k . ɨ $,default
Kueretu-130-tree-1,,Kueretu,130-tree,tokɨ,t.o.k.ɨ,t o k ɨ,,Chacon2014,,,^ t . o . k . ɨ $,default
Maihiki-130-tree-1,,Maihiki,130-tree,sũkij̃i,s.ũ.k.i.j̃.i,s ũ k i j̃ i,,Chacon2014,,,^ s . ũ . k . i . j̃ . i $,default
Sekoya-130-tree-1,,Sekoya,130-tree,sõkɨ,s.õ.k.ɨ,s õ k ɨ,,Chacon2014,,,^ s . õ . k . ɨ $,default
Siona-130-tree-1,,Siona,130-tree,sũki,s.ũ.k.i,s ũ k i,,Chacon2014,,,^ s . ũ . k . i $,default
Tanimuka-130-tree-1,,Tanimuka,130-tree,~huki,h.ũ.k.ĩ,h ũ k ĩ,,Chacon2014,,,^ h . ũ . k . ĩ $,default
Tukano-130-tree-1,,Tukano,130-tree,jukɨ,j.u.k.ɨ,j u k ɨ,,Chacon2014,,,^ j . u . k . ɨ $,default
Tuyuka-130-tree-1,,Tuyuka,130-tree,jukɨ,j.u.k.ɨ,j u k ɨ,,Chacon2014,,,^ j . u . k . ɨ $,default
Wanano-130-tree-1,,Wanano,130-tree,jukɨ,j.u.k.ɨ,j u k ɨ,,Chacon2014,,,^ j . u . k . ɨ $,default
Prototucanoan-130-tree-1,,Prototucanoan,130-tree,*tjũkkɨ,ts.ũ.kk.ɨ,ts ũ kː ɨ,,Chacon2014,,,^ ts . ũ . kk . ɨ $,default
Barasano-66-insectsp-1,,Barasano,66-insectsp,usi,u.s.i,u s i,,Chacon2014,,,^ u . s . i $,default
Koreguahe-66-insectsp-1,,Koreguahe,66-insectsp,sũsi,s.ũ.s.i,s ũ s i,,Chacon2014,,,^ s . ũ . s . i $,default
Kubeo-66-insectsp-1,,Kubeo,66-insectsp,huhi,h.u.h.i,h u h i,,Chacon2014,,,^ h . u . h . i $,default
Kueretu-66-insectsp-1,,Kueretu,66-insectsp,tosi,t.o.s.i,t o s i,,Chacon2014,,,^ t . o . s . i $,default
Siona-66-insectsp-1,,Siona,66-insectsp,susi,s.u.s.i,s u s i,,Chacon2014,,,^ s . u . s . i $,default
Wanano-66-insectsp-1,,Wanano,66-insectsp,jĩ,j.ĩ,j ĩ,,Chacon2014,,,^ j . ĩ $,default
Yupua-66-insectsp-1,,Yupua,66-insectsp,tsutsiga,ts.u.ts.i.g.a,ts u ts i g a,,Chacon2014,,,^ ts . u . ts . i . g . a $,default
Prototucanoan-66-insectsp-1,,Prototucanoan,66-insectsp,*tjusi,ts.u.s.i,ts u s i,,Chacon2014,,,^ ts . u . s . i $,default
Barasano-49-fruitsp-1,,Barasano,49-fruitsp,toa,t.o.a,t o a,,Chacon2014,,,^ t . o . a $,default
Koreguahe-49-fruitsp-1,,Koreguahe,49-fruitsp,thoa,th.o.a,tʰ o a,,Chacon2014,,,^ th . o . a $,default
Kubeo-49-fruitsp-1,,Kubeo,49-fruitsp,toa,t.o.a,t o a,,Chacon2014,,,^ t . o . a $,default
Maihiki-49-fruitsp-1,,Maihiki,49-fruitsp,toa,t.o.a,t o a,,Chacon2014,,,^ t . o . a $,default
Sekoya-49-fruitsp-1,,Sekoya,49-fruitsp,toa,t.o.a,t o a,,Chacon2014,,,^ t . o . a $,default
Siona-49-fruitsp-1,,Siona,49-fruitsp,toa,t.o.a,t o a,,Chacon2014,,,^ t . o . a $,default
Tukano-49-fruitsp-1,,Tukano,49-fruitsp,toa,t.o.a,t o a,,Chacon2014,,,^ t . o . a $,default
Wanano-49-fruitsp-1,,Wanano,49-fruitsp,thoa,th.o.a,tʰ o a,,Chacon2014,,,^ th . o . a $,default
Prototucanoan-49-fruitsp-1,,Prototucanoan,49-fruitsp,*toa,t.o.a,t o a,,Chacon2014,,,^ t . o . a $,default
Barasano-112-stump-1,,Barasano,112-stump,tutu,t.u.t.u,t u t u,,Chacon2014,,,^ t . u . t . u $,default
Desano-112-stump-1,,Desano,112-stump,tudu,t.u.d.u,t u d u,,Chacon2014,,,^ t . u . d . u $,default
Karapan-112-stump-1,,Karapan,112-stump,tutu,t.u.t.u,t u t u,,Chacon2014,,,^ t . u . t . u $,default
Koreguahe-112-stump-1,,Koreguahe,112-stump,thuu,th.u.u,tʰ u u,,Chacon2014,,,^ th . u . u $,default
Kubeo-112-stump-1,,Kubeo,112-stump,tutudi,t.u.t.u.d.i,t u t u d i,,Chacon2014,,,^ t . u . t . u . d . i $,default
Maihiki-112-stump-1,,Maihiki,112-stump,tu,t.u,t u,,Chacon2014,,,^ t . u $,default
Sekoya-112-stump-1,,Sekoya,112-stump,tu,t.u,t u,,Chacon2014,,,^ t . u $,default
Siona-112-stump-1,,Siona,112-stump,tu,t.u,t u,,Chacon2014,,,^ t . u $,default
Tukano-112-stump-1,,Tukano,112-stump,tutu,t.u.t.u,t u t u,,Chacon2014,,,^ t . u . t . u $,default
Wanano-112-stump-1,,Wanano,112-stump,thutu,th.u.t.u,tʰ u t u,,Chacon2014,,,^ th . u . t . u $,default
Prototucanoan-112-stump-1,,Prototucanoan,112-stump,*tu-,t.u,t u,,Chacon2014,,,^ t . u $,default
Barasano-91-pacufish-1,,Barasano,91-pacufish,uhu,u.h.u,u h u,,Chacon2014,,,^ u . h . u $,default
Desano-91-pacufish-1,,Desano,91-pacufish,uhu,u.h.u,u h u,,Chacon2014,,,^ u . h . u $,default
Kueretu-91-pacufish-1,,Kueretu,91-pacufish,hohu,h.o.h.u,h o h u,,Chacon2014,,,^ h . o . h . u $,default
Tukano-91-pacufish-1,,Tukano,91-pacufish,uhu,u.h.u,u h u,,Chacon2014,,,^ u . h . u $,default
Prototucanoan-91-pacufish-1,,Prototucanoan,91-pacufish,*uhu,u.h.u,u h u,,Chacon2014,,,^ u . h . u $,default
Barasano-15-breast-1,,Barasano,15-breast,~ohe,õ.h.ẽ,õ h ẽ,,Chacon2014,,,^ õ . h . ẽ $,default
Desano-15-breast-1,,Desano,15-breast,~api,ã.p.ĩ,ã p ĩ,,Chacon2014,,,^ ã . p . ĩ $,default
Karapan-15-breast-1,,Karapan,15-breast,~upe,ũ.p.ẽ,ũ p ẽ,,Chacon2014,,,^ ũ . p . ẽ $,default
Koreguahe-15-breast-1,,Koreguahe,15-breast,ohe,o.h.e,o h e,,Chacon2014,,,^ o . h . e $,default
Kubeo-15-breast-1,,Kubeo,15-breast,ope,o.p.e,o p e,,Chacon2014,,,^ o . p . e $,default
Kueretu-15-breast-1,,Kueretu,15-breast,huheri,h.u.h.e.r.i,h u h e ɾ i,,Chacon2014,,,^ h . u . h . e . r . i $,default
Maihiki-15-breast-1,,Maihiki,15-breast,ohe,o.h.e,o h e,,Chacon2014,,,^ o . h . e $,default
Sekoya-15-breast-1,,Sekoya,15-breast,ohe,o.h.e,o h e,,Chacon2014,,,^ o . h . e $,default
Siona-15-breast-1,,Siona,15-breast,ohe,o.h.e,o h e,,Chacon2014,,,^ o . h . e $,default
Tanimuka-15-breast-1,,Tanimuka,15-breast,ũʔpe,ũ.ʔp.e,ũ ˀp e,,Chacon2014,,,^ ũ . ʔp . e $,default
Tukano-15-breast-1,,Tukano,15-breast,~ope,õ.p.ẽ,õ p ẽ,,Chacon2014,,,^ õ . p . ẽ $,default
Tuyuka-15-breast-1,,Tuyuka,15-breast,~opea,õ.p.ẽ.ã,õ p ẽ ã,,Chacon2014,,,^ õ . p . ẽ . ã $,default
Wanano-15-breast-1,,Wanano,15-breast,~pedo,p.ẽ.n.õ,p ẽ n õ,,Chacon2014,,,^ p . ẽ . n . õ $,default
Prototucanoan-15-breast-1,,Prototucanoan,15-breast,*upe,u.p.e,u p e,,Chacon2014,,,^ u . p . e $,default
Barasano-134-wasp-1,,Barasano,134-wasp,uti,u.t.i,u t i,,Chacon2014,,,^ u . t . i $,default
Desano-134-wasp-1,,Desano,134-wasp,uti,u.t.i,u t i,,Chacon2014,,,^ u . t . i $,default
Karapan-134-wasp-1,,Karapan,134-wasp,uti,u.t.i,u t i,,Chacon2014,,,^ u . t . i $,default
Koreguahe-134-wasp-1,,Koreguahe,134-wasp,uthi,u.th.i,u tʰ i,,Chacon2014,,,^ u . th . i $,default
Kubeo-134-wasp-1,,Kubeo,134-wasp,ut∫i,u.t∫.i,u tʃ i,,Chacon2014,,,^ u . t∫ . i $,default
Kueretu-134-wasp-1,,Kueretu,134-wasp,huti,h.u.t.i,h u t i,,Chacon2014,,,^ h . u . t . i $,default
Maihiki-134-wasp-1,,Maihiki,134-wasp,uti,u.t.i,u t i,,Chacon2014,,,^ u . t . i $,default
Sekoya-134-wasp-1,,Sekoya,134-wasp,uti,u.t.i,u t i,,Chacon2014,,,^ u . t . i $,default
Siona-134-wasp-1,,Siona,134-wasp,uti,u.t.i,u t i,,Chacon2014,,,^ u . t . i $,default
Tanimuka-134-wasp-1,,Tanimuka,134-wasp,uti,u.t.i,u t i,,Chacon2014,,,^ u . t . i $,default
Tukano-134-wasp-1,,Tukano,134-wasp,uti,u.t.i,u t i,,Chacon2014,,,^ u . t . i $,default
Tuyuka-134-wasp-1,,Tuyuka,134-wasp,utia,u.t.i.a,u t i a,,Chacon2014,,,^ u . t . i . a $,default
Wanano-134-wasp-1,,Wanano,134-wasp,ti,t.i,t i,,Chacon2014,,,^ t . i $,default
Prototucanoan-134-wasp-1,,Prototucanoan,134-wasp,*utti,u.tt.i,u tː i,,Chacon2014,,,^ u . tt . i $,default
Barasano-44-fishwithanet-1,,Barasano,44-fishwithanet,waja,w.a.j.a,w a j a,,Chacon2014,,,^ w . a . j . a $,default
Desano-44-fishwithanet-1,,Desano,44-fishwithanet,waja,w.a.j.a,w a j a,,Chacon2014,,,^ w . a . j . a $,default
Koreguahe-44-fishwithanet-1,,Koreguahe,44-fishwithanet,wajo,w.a.j.o,w a j o,,Chacon2014,,,^ w . a . j . o $,default
Maihiki-44-fishwithanet-1,,Maihiki,44-fishwithanet,bejo,b.e.j.o,b e j o,,Chacon2014,,,^ b . e . j . o $,default
Tukano-44-fishwithanet-1,,Tukano,44-fishwithanet,waʔsa,w.a.ʔs.a,w a ˀs a,,Chacon2014,,,^ w . a . ʔs . a $,default
Wanano-44-fishwithanet-1,,Wanano,44-fishwithanet,waʔsa,w.a.ʔs.a,w a ˀs a,,Chacon2014,,,^ w . a . ʔs . a $,default
Prototucanoan-44-fishwithanet-1,,Prototucanoan,44-fishwithanet,*waja,w.a.j.a,w a j a,,Chacon2014,,,^ w . a . j . a $,default
Barasano-23-cheek-1,,Barasano,23-cheek,waju,w.a.j.u,w a j u,,Chacon2014,,,^ w . a . j . u $,default
Desano-23-cheek-1,,Desano,23-cheek,waʔju,w.a.ʔj.u,w a ˀj u,,Chacon2014,,,^ w . a . ʔj . u $,default
Karapan-23-cheek-1,,Karapan,23-cheek,waso,w.a.s.o,w a s o,,Chacon2014,,,^ w . a . s . o $,default
Koreguahe-23-cheek-1,,Koreguahe,23-cheek,wajo,w.a.j.o,w a j o,,Chacon2014,,,^ w . a . j . o $,default
Kubeo-23-cheek-1,,Kubeo,23-cheek,wɨo,w.ɨ.o,w ɨ o,,Chacon2014,,,^ w . ɨ . o $,default
Maihiki-23-cheek-1,,Maihiki,23-cheek,bajo,b.a.j.o,b a j o,,Chacon2014,,,^ b . a . j . o $,default
Sekoya-23-cheek-1,,Sekoya,23-cheek,wajo,w.a.j.o,w a j o,,Chacon2014,,,^ w . a . j . o $,default
Siona-23-cheek-1,,Siona,23-cheek,wajo,w.a.j.o,w a j o,,Chacon2014,,,^ w . a . j . o $,default
Tukano-23-cheek-1,,Tukano,23-cheek,waʔsu,w.a.ʔs.u,w a ˀs u,,Chacon2014,,,^ w . a . ʔs . u $,default
Tuyuka-23-cheek-1,,Tuyuka,23-cheek,wasopu,w.a.s.o.p.u,w a s o p u,,Chacon2014,,,^ w . a . s . o . p . u $,default
Wanano-23-cheek-1,,Wanano,23-cheek,waʔsu,w.a.ʔs.u,w a ˀs u,,Chacon2014,,,^ w . a . ʔs . u $,default
Prototucanoan-23-cheek-1,,Prototucanoan,23-cheek,*wajo,w.a.j.o,w a j o,,Chacon2014,,,^ w . a . j . o $,default
Barasano-86-name-1,,Barasano,86-name,~wabe,w̃.ã.m.ẽ,w̃ ã m ẽ,,Chacon2014,,,^ w̃ . ã . m . ẽ $,default
Desano-86-name-1,,Desano,86-name,~wai,w̃.ã.ĩ,w̃ ã ĩ,,Chacon2014,,,^ w̃ . ã . ĩ $,default
Karapan-86-name-1,,Karapan,86-name,~wabe,w̃.ã.m.ẽ,w̃ ã m ẽ,,Chacon2014,,,^ w̃ . ã . m . ẽ $,default
Koreguahe-86-name-1,,Koreguahe,86-name,mami,m.a.m.i,m a m i,,Chacon2014,,,^ m . a . m . i $,default
Kubeo-86-name-1,,Kubeo,86-name,~abi,ã.m.ĩ,ã m ĩ,,Chacon2014,,,^ ã . m . ĩ $,default
Maihiki-86-name-1,,Maihiki,86-name,mami,m.a.m.i,m a m i,,Chacon2014,,,^ m . a . m . i $,default
Sekoya-86-name-1,,Sekoya,86-name,mami,m.a.m.i,m a m i,,Chacon2014,,,^ m . a . m . i $,default
Siona-86-name-1,,Siona,86-name,mami,m.a.m.i,m a m i,,Chacon2014,,,^ m . a . m . i $,default
Tanimuka-86-name-1,,Tanimuka,86-name,~wabe,w̃.ã.m.ẽ,w̃ ã m ẽ,,Chacon2014,,,^ w̃ . ã . m . ẽ $,default
Tukano-86-name-1,,Tukano,86-name,~wabe,w̃.ã.m.ẽ,w̃ ã m ẽ,,Chacon2014,,,^ w̃ . ã . m . ẽ $,default
Tuyuka-86-name-1,,Tuyuka,86-name,~wabe,w̃.ã.m.ẽ,w̃ ã m ẽ,,Chacon2014,,,^ w̃ . ã . m . ẽ $,default
Wanano-86-name-1,,Wanano,86-name,~waba,w̃.ã.m.ã,w̃ ã m ã,,Chacon2014,,,^ w̃ . ã . m . ã $,default
Prototucanoan-86-name-1,,Prototucanoan,86-name,*wãmi,w.ã.m.i,w ã m i,,Chacon2014,,,^ w . ã . m . i $,default
Barasano-85-mythicalbeing-1,,Barasano,85-mythicalbeing,wãti,w.ã.t.i,w ã t i,,Chacon2014,,,^ w . ã . t . i $,default
Desano-85-mythicalbeing-1,,Desano,85-mythicalbeing,wãti,w.ã.t.i,w ã t i,,Chacon2014,,,^ w . ã . t . i $,default
Karapan-85-mythicalbeing-1,,Karapan,85-mythicalbeing,wãti,w.ã.t.i,w ã t i,,Chacon2014,,,^ w . ã . t . i $,default
Koreguahe-85-mythicalbeing-1,,Koreguahe,85-mythicalbeing,vathi,w.a.th.i,w a tʰ i,,Chacon2014,,,^ w . a . th . i $,default
Kubeo-85-mythicalbeing-1,,Kubeo,85-mythicalbeing,~at∫i,ã.t∫.ĩ,ã tʃ ĩ,,Chacon2014,,,^ ã . t∫ . ĩ $,default
Maihiki-85-mythicalbeing-1,,Maihiki,85-mythicalbeing,ãi,ã.i,ã i,,Chacon2014,,,^ ã . i $,default
Sekoya-85-mythicalbeing-1,,Sekoya,85-mythicalbeing,wati,w.a.t.i,w a t i,,Chacon2014,,,^ w . a . t . i $,default
Siona-85-mythicalbeing-1,,Siona,85-mythicalbeing,wati,w.a.t.i,w a t i,,Chacon2014,,,^ w . a . t . i $,default
Tanimuka-85-mythicalbeing-1,,Tanimuka,85-mythicalbeing,wãti,w.ã.t.i,w ã t i,,Chacon2014,,,^ w . ã . t . i $,default
Tukano-85-mythicalbeing-1,,Tukano,85-mythicalbeing,wãti,w.ã.t.i,w ã t i,,Chacon2014,,,^ w . ã . t . i $,default
Wanano-85-mythicalbeing-1,,Wanano,85-mythicalbeing,wãti,w.ã.t.i,w ã t i,,Chacon2014,,,^ w . ã . t . i $,default
Prototucanoan-85-mythicalbeing-1,,Prototucanoan,85-mythicalbeing,*wãtti,w.ã.tt.i,w ã tː i,,Chacon2014,,,^ w . ã . tt . i $,default
Barasano-43-fish-1,,Barasano,43-fish,wai,w.a.i,w a i,,Chacon2014,,,^ w . a . i $,default
Desano-43-fish-1,,Desano,43-fish,waʔi,w.a.ʔ.i,w a ʔ i,,Chacon2014,,,^ w . a . ʔ . i $,default
Koreguahe-43-fish-1,,Koreguahe,43-fish,βaʔi,w.a.ʔ.i,w a ʔ i,,Chacon2014,,,^ w . a . ʔ . i $,default
Kubeo-43-fish-1,,Kubeo,43-fish,wáwi,w.á.w.i,w a w i,,Chacon2014,,,^ w . á . w . i $,default
Kueretu-43-fish-1,,Kueretu,43-fish,uai,w.a.i,w a i,,Chacon2014,,,^ w . a . i $,default
Maihiki-43-fish-1,,Maihiki,43-fish,bai,b.a.i,b a i,,Chacon2014,,,^ b . a . i $,default
Sekoya-43-fish-1,,Sekoya,43-fish,waʔi,w.a.ʔ.i,w a ʔ i,,Chacon2014,,,^ w . a . ʔ . i $,default
Siona-43-fish-1,,Siona,43-fish,waʔi,w.a.ʔ.i,w a ʔ i,,Chacon2014,,,^ w . a . ʔ . i $,default
Tanimuka-43-fish-1,,Tanimuka,43-fish,waʔi,w.a.ʔ.i,w a ʔ i,,Chacon2014,,,^ w . a . ʔ . i $,default
Tukano-43-fish-1,,Tukano,43-fish,waʔi,w.a.ʔ.i,w a ʔ i,,Chacon2014,,,^ w . a . ʔ . i $,default
Tuyuka-43-fish-1,,Tuyuka,43-fish,wai,w.a.i,w a i,,Chacon2014,,,^ w . a . i $,default
Wanano-43-fish-1,,Wanano,43-fish,waʔi,w.a.ʔ.i,w a ʔ i,,Chacon2014,,,^ w . a . ʔ . i $,default
Prototucanoan-43-fish-1,,Prototucanoan,43-fish,*waʔi,w.a.ʔ.i,w a ʔ i,,Chacon2014,,,^ w . a . ʔ . i $,default
Barasano-114-tapir-1,,Barasano,114-tapir,wekɨ,w.e.k.ɨ,w e k ɨ,,Chacon2014,,,^ w . e . k . ɨ $,default
Desano-114-tapir-1,,Desano,114-tapir,wekɨ,w.e.k.ɨ,w e k ɨ,,Chacon2014,,,^ w . e . k . ɨ $,default
Koreguahe-114-tapir-1,,Koreguahe,114-tapir,βekhɨ,w.e.kh.ɨ,w e kʰ ɨ,,Chacon2014,,,^ w . e . kh . ɨ $,default
Kubeo-114-tapir-1,,Kubeo,114-tapir,wekɨ,w.e.k.ɨ,w e k ɨ,,Chacon2014,,,^ w . e . k . ɨ $,default
Kueretu-114-tapir-1,,Kueretu,114-tapir,uekɨ,w.e.k.ɨ,w e k ɨ,,Chacon2014,,,^ w . e . k . ɨ $,default
Maihiki-114-tapir-1,,Maihiki,114-tapir,bekɨ,b.e.k.ɨ,b e k ɨ,,Chacon2014,,,^ b . e . k . ɨ $,default
Sekoya-114-tapir-1,,Sekoya,114-tapir,wẽkɨ,w.ẽ.k.ɨ,w ẽ k ɨ,,Chacon2014,,,^ w . ẽ . k . ɨ $,default
Siona-114-tapir-1,,Siona,114-tapir,wekɨ,w.e.k.ɨ,w e k ɨ,,Chacon2014,,,^ w . e . k . ɨ $,default
Tukano-114-tapir-1,,Tukano,114-tapir,wekɨ,w.e.k.ɨ,w e k ɨ,,Chacon2014,,,^ w . e . k . ɨ $,default
Tuyuka-114-tapir-1,,Tuyuka,114-tapir,wekɨ,w.e.k.ɨ,w e k ɨ,,Chacon2014,,,^ w . e . k . ɨ $,default
Wanano-114-tapir-1,,Wanano,114-tapir,wat∫ɨ,w.a.t∫.ɨ,w a tʃ ɨ,,Chacon2014,,,^ w . a . t∫ . ɨ $,default
Prototucanoan-114-tapir-1,,Prototucanoan,114-tapir,*wekkɨ,w.e.kk.ɨ,w e kː ɨ,,Chacon2014,,,^ w . e . kk . ɨ $,default
Barasano-93-parrot-1,,Barasano,93-parrot,weko,w.e.k.o,w e k o,,Chacon2014,,,^ w . e . k . o $,default
Desano-93-parrot-1,,Desano,93-parrot,weko,w.e.k.o,w e k o,,Chacon2014,,,^ w . e . k . o $,default
Karapan-93-parrot-1,,Karapan,93-parrot,weko,w.e.k.o,w e k o,,Chacon2014,,,^ w . e . k . o $,default
Koreguahe-93-parrot-1,,Koreguahe,93-parrot,weko,w.e.k.o,w e k o,,Chacon2014,,,^ w . e . k . o $,default
Kubeo-93-parrot-1,,Kubeo,93-parrot,weko,w.e.k.o,w e k o,,Chacon2014,,,^ w . e . k . o $,default
Maihiki-93-parrot-1,,Maihiki,93-parrot,beko,b.e.k.o,b e k o,,Chacon2014,,,^ b . e . k . o $,default
Sekoya-93-parrot-1,,Sekoya,93-parrot,weko,w.e.k.o,w e k o,,Chacon2014,,,^ w . e . k . o $,default
Siona-93-parrot-1,,Siona,93-parrot,weko,w.e.k.o,w e k o,,Chacon2014,,,^ w . e . k . o $,default
Tukano-93-parrot-1,,Tukano,93-parrot,weko,w.e.k.o,w e k o,,Chacon2014,,,^ w . e . k . o $,default
Tuyuka-93-parrot-1,,Tuyuka,93-parrot,weko,w.e.k.o,w e k o,,Chacon2014,,,^ w . e . k . o $,default
Wanano-93-parrot-1,,Wanano,93-parrot,wat∫o,w.a.t∫.o,w a tʃ o,,Chacon2014,,,^ w . a . t∫ . o $,default
Prototucanoan-93-parrot-1,,Prototucanoan,93-parrot,*wekko,w.e.kk.o,w e kː o,,Chacon2014,,,^ w . e . kk . o $,default
Barasano-50-garden-1,,Barasano,50-garden,wece,w.e.ts.e,w e ts e,,Chacon2014,,,^ w . e . ts . e $,default
Desano-50-garden-1,,Desano,50-garden,wese,w.e.s.e,w e s e,,Chacon2014,,,^ w . e . s . e $,default
Koreguahe-50-garden-1,,Koreguahe,50-garden,weʔse,w.e.ʔs.e,w e ˀs e,,Chacon2014,,,^ w . e . ʔs . e $,default
Maihiki-50-garden-1,,Maihiki,50-garden,bese,b.e.s.e,b e s e,,Chacon2014,,,^ b . e . s . e $,default
Sekoya-50-garden-1,,Sekoya,50-garden,βeʔse,w.e.ʔs.e,w e ˀs e,,Chacon2014,,,^ w . e . ʔs . e $,default
Tukano-50-garden-1,,Tukano,50-garden,wese,w.e.s.e,w e s e,,Chacon2014,,,^ w . e . s . e $,default
Tuyuka-50-garden-1,,Tuyuka,50-garden,wese,w.e.s.e,w e s e,,Chacon2014,,,^ w . e . s . e $,default
Wanano-50-garden-1,,Wanano,50-garden,wese,w.e.s.e,w e s e,,Chacon2014,,,^ w . e . s . e $,default
Prototucanoan-50-garden-1,,Prototucanoan,50-garden,*wese,w.e.s.e,w e s e,,Chacon2014,,,^ w . e . s . e $,default
Barasano-10-blackink-1,,Barasano,10-blackink,wei,w.e.i,w e i,,Chacon2014,,,^ w . e . i $,default
Koreguahe-68-jenipapo-1,,Koreguahe,68-jenipapo,weʔe,w.e.ʔ.e,w e ʔ e,,Chacon2014,,,^ w . e . ʔ . e $,default
Kubeo-10-blackink-1,,Kubeo,10-blackink,wei,w.e.i,w e i,,Chacon2014,,,^ w . e . i $,default
Prototucanoan-10-blackink-1,,Prototucanoan,10-blackink,*weʔe,w.e.ʔ.e,w e ʔ e,,Chacon2014,,,^ w . e . ʔ . e $,default
Barasano-138-wind-1,,Barasano,138-wind,̃bido,m.ĩ.n.õ,m ĩ n õ,,Chacon2014,,,^ m . ĩ . n . õ $,default
Desano-138-wind-1,,Desano,138-wind,̃bidu,m.ĩ.n.ũ,m ĩ n ũ,,Chacon2014,,,^ m . ĩ . n . ũ $,default
Karapan-138-wind-1,,Karapan,138-wind,̃wido,w̃.ĩ.n.õ,w̃ ĩ n õ,,Chacon2014,,,^ w̃ . ĩ . n . õ $,default
Tanimuka-138-wind-1,,Tanimuka,138-wind,̃wiro,w.ĩ.r.õ,w ĩ ɾ õ,,Chacon2014,,,^ w . ĩ . r . õ $,default
Tukano-138-wind-1,,Tukano,138-wind,̃wido,w.ĩ.n.õ,w ĩ n õ,,Chacon2014,,,^ w . ĩ . n . õ $,default
Tuyuka-138-wind-1,,Tuyuka,138-wind,̃wido,w.ĩ.n.õ,w ĩ n õ,,Chacon2014,,,^ w . ĩ . n . õ $,default
Wanano-138-wind-1,,Wanano,138-wind,̃wido,w.ĩ.n.õ,w ĩ n õ,,Chacon2014,,,^ w . ĩ . n . õ $,default
Yupua-138-wind-1,,Yupua,138-wind,uíne,w.í.n.e,w í/i n e,,Chacon2014,,,^ w . í . n . e $,default
Prototucanoan-138-wind-1,,Prototucanoan,138-wind,*wĩno,w.ĩ.n.o,w ĩ n o,,Chacon2014,,,^ w . ĩ . n . o $,default
